User,text,time
tsukiji,"2016/11/24
先生との打ち合わせ：話していた内容はまとめたので明日から取り掛かります
トッピクモデルの調査：専門分野の分類する際に一つの手法として適していそうなので実装や理論について調べていました。
ディープランニングですがcaffeよりは難しくないようです。基本的にそれ用のpythonモジュールがあるらしく、学習データの整形などを自身で行う形になるようです(調査中)",1479986764.000005,2016-11-24 20:26:04.000005
t.kasai,"2016/11/24 作業報告
・卒論作成：ACISの論文を一通り卒論フォーマットにまとめた",1479984554.000004,2016-11-24 19:49:14.000004
otaki,"2016/11/24　作業報告
・卒論作成
→サーバーへの接続方法の記述
・スライド
→前回のセミナーで指摘された点の修正
・実験
→手動での判定での差異が確認できるものをピックアップ
→調理動画の追加と実験",1479979044.000003,2016-11-24 18:17:24.000003
tsukiji,"2016/11/23 作業報告
・卒業論文ですが、一通り書きました。内容に関してですが、基本的に研究会での論文を切り貼りしただけなので、内容をより卒研での内容に地価図ける必要はあると思います。明日の打ち合わせでは、まだ一度も見せていなかった実装の章を中心に行ってほしいです。
卒論は作業報告書の25日にアップしてあります。
・スライド：研究会での意見などを卒研のスライドに反映させました。これからの期間で何をするかをこれから考えていきたいと思います。すぐにできそうなもの(TFIDFなど)は挑戦したいとは考えています",1479897451.000002,2016-11-23 19:37:31.000002
kumada,"2016/11/23 作業報告
・入力フォームの作成作業（継続）
　Ajaxを使って送受信できるように家で調整してきます。
・追記）HTMLからAjax使ってPHPにデータを送ることができました",1479892745.000012,2016-11-23 18:19:05.000012
otaki,"2016/11/23　作業報告書
・卒論フォーマットの更新
→提案システムに関して追記修正
→提案システム概要図の修正",1479892420.000011,2016-11-23 18:13:40.000011
shimizu,修正した卒論をOneDriveにアップしておきます,1479891407.00001,2016-11-23 17:56:47.000010
shimizu,"2016/11/23 作業報告
・卒論の修正
　・実装部分に入力された文章のどの範囲内の単語を相関ルールの抽出に使用するかを追加しました．
　・上記の図を追加しました．
　※現状では文章毎に単語を検出すると書いていますが，文章全体から検出する，単語数で固定するなどの候補も考えています．
・形態素解析プログラムの修正
　・「味」を「アジ」でデータベース内に格納してしまっていることが分かったので，それらを含めた誤検出問題を解決していました．
　・方策はありますがプログラムの修正がまだ途中です．",1479891383.000009,2016-11-23 17:56:23.000009
tsukiji,"2016/11/22 作業報告
卒論の執筆
実験の章では知能ベースシステム研究会での論文をコピペして後ほど編集できるようにしました
実験データの一つがまだまとめていないので、これをまとめて、卒論に反映させる必要があります
関連研究と、背景の部分も同様にコピペをしましたが、背景については明日手直しして、適した内容の順序にするようにします
3章の提案システムはまだ見出しのタイトル書いただけの状態です",1479811281.000008,2016-11-22 19:41:21.000008
takahashim,"伺い書の作成システムの作成をしていました。
UPDATE文がうまく動かず、データベースに情報を入れられない状況です",1479803126.000007,2016-11-22 17:25:26.000007
shimizu,"2016/11/21 作業報告
・スライドの修正
　・提案システムの概要を機能毎に分けて説明を追加しました。
　・↑に合わせて概要図を変更しました
　・一部スライドの順番を変えました",1479795141.000006,2016-11-22 15:12:21.000006
shimizu,"2016/11/21 作業報告
・スライドの修正、追加
　・相関ルールを使用する目的
　・単語提示機能をどのような処理で行うか
　・抽出できた相関ルールの例と説明
　・相関ルールから提示された単語の例
　・抽出された相関ルールの中で使えるものと使わないものの定義
・相関ルール抽出のプログラムの修正
　・抽出された相関ルールの中でも使わないものを除去できるように修正
・単語予測インターフェースで使う予定の処理方法で関連単語を提示できるシステムの作成",1479727292.000005,2016-11-21 20:21:32.000005
tsukiji,"2016/11/21 作業報告
・論文執筆
実験の章について書きました
実験方法の内容と目的を少し書きました。
実験環境と実験結果には、とりあえずすべてのユーザデータと実験結果の表を張り付けました",1479722988.000004,2016-11-21 19:09:48.000004
otaki,"2016/11/21　作業報告
・作業報告書の加筆・修正
→実験の章に動画の手動判定の実験を追記
→前回指摘があった図表番号の設定
→判定基準の器具と調理動作の表を作成
・作業報告書から卒論への書き換え",1479721864.000003,2016-11-21 18:51:04.000003
matsumoto,"2016/11/21 報告内容
前回からの変更点は、
･卒論形式への書き換え
･図表番号などの細かい部分のレイアウト変更
･動作検知概要(3ページ、節4.2～)の追記を行いました。
節4.2～、動作検知概要部については前回頂いたコメントを参考に動作検知概要、端末間距離計測概要と文章を２つに分けました。
今週は実験部分の記載を重点的に行っていこうと思っています。

システム制作の方はとりあえず端末加速度をcsvファイルで出力するプログラムの制作をしています。
こちらは進捗的に明日明後日には完成するかと思うので水曜日に完成したものを見せれたらとは思います。
これを動かすことが出来た後にプログラムの方に傾度と距離情報の機能を追加していくつもりです。",1479719946.000002,2016-11-21 18:19:06.000002
tsukiji,"2016/11/18
TA:金曜のTAですが、なんとか終わりました。大多数は今週の課題をクリアしている気がします。実験課題の項目にはハンコを押していないです
卒論：実装の章は書き終わりました。実験の章を書き始めます。
書いた内容はonedriveにアップロードしておきます",1479459733.000046,2016-11-18 18:02:13.000046
otaki,"2016/11/18　作業報告
・スライド修正
→コスト判定の基準と重み付けの定義作成
→実験内容の記述
→実験結果と問題点の記述
・実験
→肉じゃがの動画を手動で判定して問題点のピクアップ",1479455617.000045,2016-11-18 16:53:37.000045
shimizu,"2016/11/18 作業報告
・プログラムの修正
　・100件のデータから相関ルールを抽出できるようになりました。取得するルールはとりあえず10000件にしてあります。
　・ルールをデータベースに格納するときに中身がNULLのデータなどをカットするようにしました。",1479449816.000044,2016-11-18 15:16:56.000044
tsukiji,"2016.11.17
午前からお昼ごろまで、博研の小澤君と一緒にEnglishラウンジにいってきました。
ネイティブの先生が優しかったので，楽しく話を聞いたり質問に答えたり，ちょっとした英会話の知識を学びました
卒論の実装について続きを書きました．
重み付けの部分まではまだですが，実装の章の大部分は書き終わりました．
これはonedriveの作業報告書にアップロードしておきます。
今日までに完成させるつもりでしたが、明日に実装の章を完成させます．ちょっと作業が遅れているのは反省しています．
また、明日は来週の院の講義のレポートをやるのであまり卒研のほうはできないと思います",1479378956.000043,2016-11-17 19:35:56.000043
takahashim,"2016.11.16 
セミナーで指摘されたところの反映。
図の修正とチェック内容の修正をしなければならないと思っております。",1479300656.000042,2016-11-16 21:50:56.000042
shimizu,"2016/11/15 作業報告
・卒論執筆
　・実装の章について追記しました。報告書の内容は一通り書き終えました。
・単語予測インターフェースの作成
　・実際に単語予測が使えるようにするため、小松先輩のプログラムを参考に作っています。まだ動かせるようにはなっていません。
・相関ルール抽出プログラムの修正
　・クックパッドから取得したレシピデータについて調べたところリンクや広告などのレシピ以外の文章が入ってしまっていることが分かったので取り除けるように修正しました。その結果レシピ上に出現する単語の内容が変わってきたので相関ルールを取り直そうとしたところ、どういうわけか7件しかルールが取得できませんでした。単語集合の数を減らして試したところ取得できるルールの件数が不規則に増減しました。原因がまだ分からず、相関ルールの取り直しができていません。
　・上に付随してレシピデータの取得が100件とれるようになりました。",1479210642.000041,2016-11-15 20:50:42.000041
tsukiji,"2016/11/15
明日のセミナーで何をお願いするのかを考えるために調べものをしていました。
内容：
・reserchGateでユーザの情報を取得できるのか調査→APIが存在しないので別のアプローチが必要である
・Linkdinでユーザの情報を取得できるかの調査→APIは存在するが少し特殊である。また、企業の情報なら受け取れるが，このAPIはユーザに適した企業をサジェストする検索機能しかないのでないかと思います。このため，これも別のアプローチをする必要がある。
・トッピクモデルによる単語の専門分野の分類を行うための機械学習の実装のための調査→いくつかの種類があるので何が最適なのかそもそものこのモデル自体に複数の種類があるので調査することが大量にありました．
たぶんこの3つのうちどれかを3年生にお願いするのかもしれません
卒論の記述：引き続き実装の章を書いています。図表番号が不具合で相互参照がどうしてもうまくいきませんでした。ここに時間を大半持っていかれたあげく成果なしなので，手動で書くことにしました。
余談ですが、博研究室の小澤くんと今日Englishラウンジに行ってみました。タイミングが悪かったので木曜の午前にもう一度いってネイティブの先生と交流してみます",1479204529.00004,2016-11-15 19:08:49.000040
otaki,"2016/11/15　作業報告
・調理動作基準
→家庭料理技能検定のHPが変わったせいか調理動作に関するデータの引用元が一部消えたため, 動作基準を再設定中
・卒論執筆
→実装の章のCaffe導入を一通り書き終わり, 導入以外の部分を書き足す予定",1479199044.000039,2016-11-15 17:37:24.000039
tsukiji,"2016/11/14
・研究会でのコメントより単語の専門分野を推定する技術に調査し，卒論スライドにその内容を追加しました
　スライドはonedriveにアップロードしました
・卒論執筆
　実装の章の一部を書きました．明日中に終わればいいかなと思っています
　今日書いた内容はOnedriveにアップロードしました．",1479123567.000037,2016-11-14 20:39:27.000037
shimizu,"2016/11/14 作業報告
・報告書の追加修正
　・データベース構成について
　・プログラムの実行方法
　・入出力の図
・上記の内容を卒論のフォーマットに修正
・抽出した相関ルールをデータベース内に格納できるように修正",1479122285.000036,2016-11-14 20:18:05.000036
matsumoto,"2016/11/14 作業報告
･報告書の修正
→卒論形式へ変更や図表番号、文章の追加など
androidファイル生成のシステム制作が疎かになっていたので今後はシステム制作に注力していきます。",1479115582.000035,2016-11-14 18:26:22.000035
otaki,"2016/11/14　作業報告書
・卒論形態への文章の変換と追記
・学習画像の追加収集",1479112868.000034,2016-11-14 17:41:08.000034
takahashim,"2016.11.14
報告書の編集、
やることリストと、文書はワンドライブにあげています。
まだできていないところもあるので、即、直します",1479111785.000033,2016-11-14 17:23:05.000033
tsukiji,"卒論の着手
まずは書けそうな実装の章から始めます。
木曜日までに実装の章と実験の章を書ききる予定です
水曜のセミナーまでに研究会で発表した発表スライドを反映したいと考えてます",1478859430.000032,2016-11-11 19:17:10.000032
matsumoto,"2016/11/11 作業報告
作業報告書の作成
近日中に加速度や端末距離情報のログ作成システム完成を目指します。",1478859409.000031,2016-11-11 19:16:49.000031
otaki,"2016/111/11　作業報告
・作業報告書の作成
→先輩の論文をもとに実装を作成。Caffeのインストール方法等作成中。",1478859066.00003,2016-11-11 19:11:06.000030
matsumoto,"2016/11/10 作業報告
･スライド、イラストの修正
→処理図の流れなど
･報告書の修正",1478766991.000029,2016-11-10 17:36:31.000029
otaki,"2016/11/10　作業報告
・去年の先輩の論文をもとに卒論の構成へと変更
→サーバーや使用しているシステムのバージョンの調査など",1478761902.000028,2016-11-10 16:11:42.000028
otaki,"2016/11/09 作業報告
・作業報告書を卒論の様式に近づけるため、先輩の論文をもとに修正
→システム構築環境を表に修正",1478684460.000027,2016-11-09 18:41:00.000027
otaki,"2016/11/08　作業報告
・選定した調理動画をもとに学習モデルの試作中",1478657441.000026,2016-11-09 11:10:41.000026
tsukiji,"2016/11/08 
発表スライドの作成
他ユーザからの評価を考慮することで有用性のある情報が得られる点を表した図を提案手法のスライドに入れました
最新版のパワポとコメントの一覧はonedriveにアップしておきました",1478604558.000025,2016-11-08 20:29:18.000025
shimizu,"2016/11/08 作業報告
・関連研究の調査
単語予測、入力予測、クエリ推薦などのテーマで探しました．
今のところすでに調べているもの以上の内容を見つけられていないので他のテーマからも探してみようと思います。",1478602941.000022,2016-11-08 20:02:21.000022
tsukiji,"2016/11/3
発表スライドの2枚目～6枚目(研究背景から，研究目的まで)の手直しをしました(主に文章の短縮，調整など)
4枚目のキーパーソン検索についてのスライドの量がまだ多いのでここはまだ文章を減らさないといけないと思っています
今日修正した内容はv4としてonedriveにアップロードします",1478169132.000021,2016-11-03 19:32:12.000021
tsukiji,"2016/11/02 作業報告
セミナーでの意見をもとに初めに
研究背景のキーパーン検索、コンテンツ検索の部分を分割しました
関連研究では，それぞれの内容ごとにわけてスライドに反映しました(今日ディスカッションした関連研究も加えました)
金曜に一度できるように時間を見て文章を減らしたいと思います。",1478084097.00002,2016-11-02 19:54:57.000020
shimizu,"2016/11/01 作業報告
・スライドの修正
　・実験結果・考察について追記
　・相関ルールの説明を修正
・形態素解析プログラムの修正
　・40件目で止まってしまう原因を探っていましたが、12件目で止まるようになっていました。解決策は調査中です。",1477994316.000019,2016-11-01 18:58:36.000019
otaki,"2016/10/31  作業報告
・クロスチェック等によるスライドの修正
・コスト判定の基準をまとめる
・判定に使用する動画の選抜
・学習画像の収集",1477905485.000016,2016-10-31 18:18:05.000016
shimizu,"2016/10/31 作業報告
・実験のについてスライドに追記．
・セミナーで指摘された箇所の追加． ",1477904756.000014,2016-10-31 18:05:56.000014
tsukiji,"2016/10/28 作業報告
実験データの追加
実験データを2件ほど増やしました。効果の分かりやすいものがなかなかないのでもう少し探します
卒研スライドの修正
本研究の立ち位置になりそうな要素を考えていました。
具体例を追加して月曜までに形にしようとは思います",1477650082.000012,2016-10-28 19:21:22.000012
otaki,"2016/10/28　作業報告
・作業報告書の修正
→構成の修正や図のキャプション等
・スライドの修正
→コスト判定のための計算式？の概略作成
→2種類の調理器具の判定結果をphpで取得した結果の追加
・Webブラウザのajax適用・・・",1477645955.000011,2016-10-28 18:12:35.000011
shimizu,"2016/10/28 作業報告
・作業報告書に実験の章を追記しました
　考察については結果を細かくチェックしてから書こうと思います。",1477634296.000009,2016-10-28 14:58:16.000009
tsukiji,"2016/10/27 作業報告
似た研究についてまとめたものをスライド内に追加
ここから、自分の研究と差を出したいと思います
セミナーでの意見から、提案システムの部分を修正しました
研究目的と提案システムの意味合いが同じになるようにしました
報告書の実験部分について書いてなかった部分を修正しました
KBS学会の発表スライドの提案手法の部分を調整しました",1477576225.000008,2016-10-27 22:50:25.000008
otaki,"2016/10/27　作業報告
・セミナーで指摘された点の修正
→実験結果の追記
→研究背景を一部書き換え
・学習要素2つの場合のモデルの作成に成功
・学習モデルを利用した判定には、相変わらず偏りが見られる
→学習元の画像が少ないため？",1477559503.000007,2016-10-27 18:11:43.000007
takahashim,あとHao123を消していました。,1477550834.000006,2016-10-27 15:47:14.000006
takahashim,"2016/10/27作業報告
プログラムの調整
　帳票データを挿入する際のSQLがおかしく実装されていなかったので調整して直しました。そして挿入する際、入力開始時間と提出完了時間を測定できるようにしました。実験を進められるようにするためです。実験を早期に進められるように頑張ります。",1477550799.000005,2016-10-27 15:46:39.000005
matsumoto,"2016/10/26作業報告
･セミナー実施
･スライド修正
今後は今回のセミナーで指摘された音を用いた距離計測時の精度測定や実験について思案していきたいと思います。",1477471783.000004,2016-10-26 17:49:43.000004
otaki,"2016/10/26　作業報告
・3年セミナー
→数値だけの取得は成功、Webブラウザにはまだ反映できていません
↓取得した値
9.99390721e-01
3.69911888e-08
2.23845083e-04
8.84041656e-05
2.82744149e-04
4.43585350e-06
3.75575780e-07
8.51532423e-06
8.97648988e-07
1.22182556e-07
0:airplane
・セミナー
→提案手法や研究の進め方等でアドバイスを貰い修正等",1477471743.000003,2016-10-26 17:49:03.000003
shimizu,"2016/10/26 作業報告
・スライド修正
    ・作業進捗のスライド反映
",1477471731.000002,2016-10-26 17:48:51.000002
otaki,"2016/10/25　作業報告
・スライド修正
→提案方式や実装状況等
・pythonの実行結果をPHPで取り出す
→サーバー内では取り出せる
→築地くんに手伝ってもらってWebで表示するための思案中",1477394964.000128,2016-10-25 20:29:24.000128
tsukiji,"25 作業報告
明日の打ち合わせ
卒研スライドのチェックしてもらった範囲でのｓｙつうせい",1477394947.000127,2016-10-25 20:29:07.000127
shimizu,"2016/10/25 作業報告
・アプリオリの前段階として、データベース上の単語集合をトランザクションに変換するプログラムの作成
・アプリオリで相関ルールを抽出するプログラムの作成",1477393946.000126,2016-10-25 20:12:26.000126
terada,<@U0JAJA88N|terada> has joined the channel,1477380157.000125,2016-10-25 16:22:37.000125
tsukiji,"2016/10/24 作業報告
・KBS２０１６の発表スライドの初版をonedriveにアップロードしました。論文の文章を切り貼りしただけです
・卒研のすらいどの提案システムについて、スライド22の概要図に沿って内容を新たに改造しました。
改めた部分はスライド23から25です",1477307378.000123,2016-10-24 20:09:38.000123
otaki,"2016/10/24　作業報告書
・Pythonの実行結果をPHPで取得するプログラムの改良
→余分な部分が入るが取得はできた。しかし、publick_htmlに入れてWebで表示しようとすると問題あり。修正を明日する予定
・コスト判定するための基準
→一般家庭で使われる調理器具の定義の収集
→研究室の一部の人に協力してもらい定義の増強・・・？確認・・・？
→調理動作の基準を取得するために調理師免許や家庭料理技能検定について調査",1477302581.000122,2016-10-24 18:49:41.000122
matsumoto,"2016/10/24 作業報告
･指定周波数発生時にUnixtimeの表示を行うプログラムの完成
･発信･受信タイミングを用いた音到達時間の計測
到達時間計測を行った際に、端末での時間誤差があることを発見したので今後は誤差調整方法などを考えていきます。",1477300911.000121,2016-10-24 18:21:51.000121
shimizu,"2016/10/24 作業報告
・作業報告書の修正
・Rでアプリオリ・アルゴリズムを使用するプログラムの作成
　・データベース内から取り出したデータをアプリオリが適用可能なデータ型に変換するところまで作成",1477300611.00012,2016-10-24 18:16:51.000120
takahashim,"2016/10/24　作業報告
報告書に実験のことについて記入
休みの期間で、報告書の体裁を整えたりした。
実験のプログラムを早期に作りたい。ー＞帳票フォームにアクセスした時と、送信した時を取るプログラムを追加したい。",1477295578.000118,2016-10-24 16:52:58.000118
tsukiji,土日に背景当たりと最後のページに参考文献には作っときます,1477051170.000117,2016-10-21 20:59:30.000117
tsukiji,"2016/10/21 作業報告
月曜の打ち合わせ(?)スライド初版の提出のために、実験結果と実験データについてのスライドと
提案システムの図，研究背景のはじめについてのスライドは作成しました",1477051135.000116,2016-10-21 20:58:55.000116
t.kasai,"2016/10/21 作業報告
・先生と学会発表スライドの打ち合わせ
　- 追加の関連研究の確認
　- 論文の図を全てスライドに反映させる",1477050562.000114,2016-10-21 20:49:22.000114
matsumoto,"2016/10/21 作業報告
･一定音量を超えたときに端末時刻表示を行うプログラムの完成
･作業報告書の修正
今後は音量を発信する際に端末時刻の表示を行うアプリ開発とそれを用いた音波到達時間の計算を進めていきたいと思います。",1477046768.000113,2016-10-21 19:46:08.000113
otaki,"2016/10/21　作業報告
・作業報告書の指摘部分の修正
→実装に構成を追加
→図のキャプションの追加
→文章の追加
・Caffeのインストールマニュアル
→日本語化と足りない操作やコードの追加",1477041743.000112,2016-10-21 18:22:23.000112
shimizu,"2016/10/21 作業報告
・UI部分のプログラムの作成
・作業報告書の修正
　・指摘を受けたところのうちシステム構成の部分
　・残りはエクセルにまとめた",1477031617.000111,2016-10-21 15:33:37.000111
takano,関連研究を調べる作業を続けると、最初に聞いた時よりは、この意図がよくわかってくるのではないでしょうか。。,1476990378.00011,2016-10-21 04:06:18.000110
takano,似たようなことは結構やられていています。そういうのを調べ、きちんと認めたうえで、どこが自分の頑張ったことであるかを説明することが、研究の特徴を説明する（浮かび上がらせる）ことにつながります。,1476990154.000109,2016-10-21 04:02:34.000109
takano,全く誰も思いつかないようなアイディアというのは、あまりないと思います。卒研でもそれは求めていません。,1476989997.000108,2016-10-21 03:59:57.000108
takano,最初の時期に、新規性がないからやめたという報告にたいして、まだ新規性ということもどういうことだかわからない状態だから、安易に判断しないように、と伝えたのですが、そろそろこの意味もみなさんわかってきたでしょうか。,1476989899.000106,2016-10-21 03:58:19.000106
takano,<@U0JAEV08K> 関連研究の調査が上手くなってきましたね。,1476985627.000105,2016-10-21 02:47:07.000105
t.kasai,"2016/10/20 作業報告
・先生との打ち合わせ
・関連研究の調査（未発見）",1476957973.000104,2016-10-20 19:06:13.000104
tsukiji,"2016/10/20 作業報告
卒研スライドの調整
研究背景と，関連研究についてのスライドを一連の流れに沿って進むように順序や内容に少し手を加えました。
この研究の位置づけをはっきり示せるように、関連研究として参考になるものをさらに二つ追加しました。
いままで「ユーザ特性」のキーワードで調査していなかったので、かなり似た研究が出てきた気がします・・・・
・イベント開催支援のためのソーシャルメディアからのユーザ特性の抽出と可視化
これはイベントに招待する人物を推薦するうえでfacebookなどで発信した情報をもとに興味・知識の習熟度・イベントなどの経験度などを特性として抽出する研究です。習熟度を出す観点が自分の研究と同じ雰囲気を感じます。
・オンライン教育におけるユーザ特性を考慮したコミュニケーション生成の考案
この研究ではユーザの特性から興味関心が惹かれる情報、必要になるであろう情報をリンクとして推薦する手法でした。この論文ではユーザ特徴としてfacebookから特徴となる単語を抽出しており、ユーザが投稿した内容に対する他ユーザののコメントやリアクションも特徴語を抽出する上での要素として検証していました。
このユーザ特性の抽出する内容が自分の内容と同じだと感じました・・・",1476956416.000103,2016-10-20 18:40:16.000103
otaki,"2016/10/20　作業報告
・Caffeのバグ取り
→create_lmdb.pyに問題があるようなのでコードの解析中
→handsonが正常に学習することを確認。しかし原因不明のまま
・Googleから学習用画像収集
→包丁の画像を手動で取得
→chromの拡張機能のImage  Downloaderを試験運用、今のところGoogle画像検索には使えそうにはない→特定の個人のサイト等では使えるかも知れない",1476953379.000102,2016-10-20 17:49:39.000102
shimizu,"2016/10/20 作業報告
・スライドの修正
　・相関ルールの説明について
・作業報告報告書の修正
　・図がスライドの変更前のものだったので変更、それに合わせてシステム構成の一部を書き直し",1476944041.000101,2016-10-20 15:14:01.000101
tsukiji,"2016/10/19 作業報告
セミナーでの意見を意見一覧に追加
学園祭で必要になるリストをまとめました",1476872353.0001,2016-10-19 19:19:13.000100
t.kasai,"2016/10/19 作業報告
・セミナー参加
・意見リストをエクセルファイルに分割",1476871864.000099,2016-10-19 19:11:04.000099
shimizu,"2016/10/19 作業報告
・セミナーで指摘された部分のスライド修正
　・スライドの構成の見直し、移動",1476871618.000098,2016-10-19 19:06:58.000098
otaki,"2016/10/19　作業報告
・セミナー参加
・セミナーで出てきた修正点と追記点の追加
→提案方式と実験データ取得とフレーム分割に関して追記",1476868818.000097,2016-10-19 18:20:18.000097
shimizu,"2016/10/18 作業報告
・スライドの修正
　・クロスチェック箇所の修正と作業箇所の追加です
・ユーザーインターフェースの作成
　・見た目だけ作ってみました。
　・機能の方を単純な形で実装中ですがまだ動くところまで行ってません。
・コメントをまとめたエクセルファイルをOneDriveのスライドと同じところにアップしました。",1476791859.000096,2016-10-18 20:57:39.000096
tsukiji,"2016/10/18 作業報告
実験スライドの差し替え
・実験結果の8件をスライドに反映しました。
・実験データのも8件分をスライドに反映しました。
高橋君に指摘してもらった箇所を修正。
具体例の件ですが，実験の内容に寄せたいのでノータッチでいます(ここの修正は明日のセミナーに間に合わないのであしからず)",1476791014.000095,2016-10-18 20:43:34.000095
otaki,"2016/10/18  作業報告
・WebUI
→XAMPPで試していたものをサーバで扱えるように
→PHPが扱えなかったため扱えるように
・スライド修正
→クロスチェックしてもらって出た部分の修正
→提案方式や実装、研究背景で足りないと思われた部分の追記
・1321079_otaki_question.xlsx
→今までもらったコメント等をまとめていたものを整理整頓（OnedriveにUPしておきました）",1476780777.000094,2016-10-18 17:52:57.000094
takahashim,"2016/10/18　作業報告
大滝くんと築地くんから指摘されたものの修正
大きな修正はまだできていません。主に誤字の修正、詳しく説明などの指摘を受けました。
まだできていないものは
------------
・全体的にサブタイトルがバラバラ
スライド6   ：・それぞれ項目ごとに利点を書き出したほうが見やすいかと思います。

スライド8   ：全体的に矢印が飛び出してたり等あるので直すと良いと思います。

スライド12：・箇条書きが全て同列で並んでいて何がどれの説明なのかわけわかりま
　　　　　せん。
---------------
です。
築地くんから説明されたメッセージ機能についても少し書きましたが、まだ書ききれていないです。
<@U0JAJP7CY> <@U0JAEV08K> 　指摘ありがとうございました。

・スライドの追加
チェックリストの実験について、
-------------
チェックリストはグループの中でマナーについて関心がない人の意識を向上させる目的があるので，研究室内で誰が意識が低い人なのかを検出してみる．
・参加メンバー
研究室のセミナー生・修士に進む研究生
（就職活動がまだ始まっていない人）

・実験方法
チェックリストをやってみて，どのくらいの人ができていなくて，できている人がいるか見る．
出来てない人が誰なのかを見つけてみる．

実験に使うリスト：持ち物準備リスト(スライド14)
----------
企業情報の実験については「企業情報を作ってみて，実際に評価してもらう」しかかけていません。

[先生から指摘された内容について]
スマホから帳票を提出できる利点に関しましては、「スマホから帳票を提出できるため，PCを用いなくても良くなる」と書きました。
スライド番号は全部つけました。

スライドは再アップしておきます。

実験に使うプログラムの作成も進めていきたいと思います。",1476773566.000092,2016-10-18 15:52:46.000092
tsukiji,"2016/10/17 作業報告
スライドの実装の部分に実行手順についてのスライドを追加しました。
実験結果のスライドに今回修正した後に出した結果を差し替えました。
実験プログラムの修正
　実験プログラムの重み付けなしの方で各スライドで出現した(単語の出現回数/スライドの枚数)のように計算して頻度が出るように調整を行いました。
実験ユーザの追加
　実験プログラムで重み付けしたユーザをさらに二人追加しました。引き続き増やします。
今後の予定
どのスライドがスコアに大きく影響を与えたかわかるようなスライドのスコアの作成を考えています。
どのように出すかあんまり思い浮かばないのでちょっと考えます。",1476700822.000091,2016-10-17 19:40:22.000091
otaki,"2016/10/17　作業報告
・スライドの修正
→提案方式と研究背景の修正
・Web UIの作成
→ブラウザからファイルのアップロードを出来るような物の作成途中",1476692884.00009,2016-10-17 17:28:04.000090
tsukiji,"2016/10/14 作業報告
昨日の作業報告書の実装部分に書けていなかった部分の実装手順についてさらに追記しました。
そして，実装の章の初めにシステムの説明を追加しました。これは，卒研スライドの実装のスライドの部分にも反映しました。
これに加え、書いた実装手順に沿った内容の実装の図を卒研スライドと作業報告書に追加しました。
反映したスライドと作業報告書はそれぞれonedriveにアップロードしました。
今後は本実験のアウトプットと卒研の利点に沿った実験になるように調整していきます",1476438676.000089,2016-10-14 18:51:16.000089
otaki,"2016/10/14　作業報告
・スライドの修正
→先生に指摘いただいた部分の修正
・Caffe
→学習側のLMDBにエラーが確認されたのでそれの対処",1476431746.000088,2016-10-14 16:55:46.000088
shimizu,"2016/10/14 作業報告
・スライドの修正
　・相関ルールの説明に例を追加
・ユーザーインターフェースの作成
　・見た目だけイメージとして作成
・作業報告書の修正
　・システム構成のから方法論を削ってシンプルに変更、図との対応を追加
　・集めた食材リストを一部分だけの抜粋に変更
　・上記で作成したユーザーインターフェースのスクリーンショットを追加
作業報告書をOneDriveにアップロードしておきました",1476425848.000087,2016-10-14 15:17:28.000087
otaki,"2016/10/13   作業報告
・Youtubeから調理動画をダウンロードしフレームに分割
→30本ほど
・フレーム分割したものを精査し学習データに追加
・昨日のセミナーで指摘された部分の修正",1476350211.000086,2016-10-13 18:16:51.000086
tsukiji,"2016/10/13 作業報告
実装について報告書に論文で用いた実験プログラムについて記述しました
主に実験で必要な物のインストール方法と実行手順です。
実行手順はまだすべて書き終えていないので随時追記します。
書いた報告書はonedriveにアップロードしておきます",1476349950.000085,2016-10-13 18:12:30.000085
t.kasai,"2016/10/11 作業報告
・スライドの実装図に意見を反映させて更新",1476190243.000084,2016-10-11 21:50:43.000084
shimizu,"2016/10/11 作業報告
・アプリオリを適用するプログラムの作成
5件だけのサンプルデータを試しにかけてみたところ同時に3つ以上のアイテムが出現するルールまで抽出できました。
集めたデータの方は処理をかけられる型に変える方法がまだ考え中なので、できるようになり次第結果を出してみようと思います。",1476189660.000083,2016-10-11 21:41:00.000083
otaki,"2016/10/11　作業報告
・昨日確認された学習モデルを利用した結果の偏りに関して調査
→インターネット上ではそのような事例を確認することが出来なかった
　→追加調査する予定
→学習画像が2種類のときに確認されているので3種類にすれば解決するのではないか？
　→3種類目の調理器具を収集",1476183012.000082,2016-10-11 19:50:12.000082
matsumoto,"2016/10/10 作業報告
･報告書に使用している図の修正
→音波到達距離や速さなどを加えたイラストを再度作成しましたが，レイアウトが煩雑になってしまったため
ゼミには見せれるような形に修正しておきます．
･android端末時刻情報の制御調査
→端末で時刻を制御する方法の調査を行いました．
現時点では端末側の時刻表示を行う機能しか実装できていないため，違う端末へ時刻情報を発信する機能を可能な限り早く実装を急ぎます．
【参考にしたサイト】
<http://www.adakoda.com/android/000099.html>
<http://seesaawiki.jp/w/moonlight_aska/d/%B8%BD%BA%DF%A4%CE%C6%FC%BB%FE%A4%F2%BC%E8%C6%C0%A4%B9%A4%EB>
<http://y-anz-m.blogspot.jp/2013/05/simpledateformat-androidtextformatdatef.html>
<http://yamato-iphone.blogspot.jp/2011/11/blog-post_17.html>",1476088845.000079,2016-10-10 17:40:45.000079
