User,text,time
takano,<http://qiita.com/Hashibata/items/c47f6bc67a7b1b0661b0>,1478057938.000034,2016-11-02 12:38:58.000034
takano,本日の3年生セミナーでいくつかテーマを出しましたが、意見などがあったら、スラックでも相談してください。,1478057710.000033,2016-11-02 12:35:10.000033
takano,前期にやった写真のアップロード処理を追加してほしい,1478054153.000032,2016-11-02 11:35:53.000032
takano,このURLを試してみて。,1478053505.00003,2016-11-02 11:25:05.000030
takano,<http://www2.mkm.ic.kanagawa-it.ac.jp/~takano/photoshare/v4/upload.html>,1478053483.000029,2016-11-02 11:24:43.000029
shimizu,報告ありがとうございます,1478005873.000028,2016-11-01 22:11:13.000028
kurihara,冷蔵庫に懇親会で余った卵2個と牛乳（開封済み残り300mlほど）が残ってます（その他ジュース類が余ってると思います）。,1478003323.000025,2016-11-01 21:28:43.000025
tsukiji,長旅お疲れ様です,1477966190.000024,2016-11-01 11:09:50.000024
takano,帰国しました。,1477966122.000023,2016-11-01 11:08:42.000023
takano,このアイディア良いね。Microsoftだからできる？,1477212538.000022,2016-10-23 17:48:58.000022
takano,<http://jp.techcrunch.com/2016/04/08/20160407microsoft-and-hackerrank-bring-executable-code-snippets-to-bings-search-results-pages/>,1477212510.00002,2016-10-23 17:48:30.000020
takano,3年生もリアクションしてくれているのが良いですね。,1476989284.000019,2016-10-21 03:48:04.000019
tsukiji,"学園祭の催しのついでにこれを買うか検討してます。
使ってみたい人は:o:でリアクションしてね
<https://www.amazon.co.jp/dp/B005Z9XZ1W>",1476872610.000017,2016-10-19 19:23:30.000017
t.kasai,割りと使い勝手が良いので可愛がってやってください :kodakku4:,1476325124.000016,2016-10-13 11:18:44.000016
takano,:kodakku3:,1476325093.000015,2016-10-13 11:18:13.000015
takano,ありがとう,1476325068.000014,2016-10-13 11:17:48.000014
t.kasai,"今回追加したのは4種類だけです
slack では用意した画像を emoji として登録できるのでそれで登録してみました
コダックの emoji は
:kodakku1: -&gt; `:kodakku1:`
:kodakku2: -&gt; `:kodakku2:`
:kodakku3: -&gt; `:kodakku3:`
:kodakku4: -&gt; `:kodakku4:`というように入力すると表示できます",1476324865.00001,2016-10-13 11:14:25.000010
takano,どうやって表示するの。,1476323130.000009,2016-10-13 10:45:30.000009
takano,4種類だけ？,1476323102.000007,2016-10-13 10:45:02.000007
t.kasai,":kodakku1: :kodakku2: :kodakku3: :kodakku4: 
コミュニケーション円滑化のためにコダックの emoji を追加したのでご査収ください :kodakku4:
（旬を過ぎた感が半端ない）",1476173397.000004,2016-10-11 17:09:57.000004
